hike1,hike2,similarity
cima del palone rifugio bogani 2079 1880 m_45.98_9.38,cima di olino e cima d agrella da primaluna_46_9.44,0.7267989478776357
cima del palone rifugio bogani 2079 1880 m_45.98_9.38,grignone 2 410m_45.94_9.41,0.724295036910544
cima del palone rifugio bogani 2079 1880 m_45.98_9.38,grignone per la traversata alta_45.94_9.41,0.720695955362399
cima del palone rifugio bogani 2079 1880 m_45.98_9.38,cresta giumenta e resegone_45.84_9.45,0.7110348703955913
cima del palone rifugio bogani 2079 1880 m_45.98_9.38,grigna meridionale 2185 da ballabio_45.91_9.41,0.7039242865927814
cima del sassone 2085 m_46.16_8.5,pizzo ruggia 2289 m_46.17_8.49,0.8713773871027415
cima del sassone 2085 m_46.16_8.5,formalone e sassone anello in val vigezzo_46.16_8.52,0.8487643187426871
cima del sassone 2085 m_46.16_8.5,m mater 2026m m margineta 2017m_46.15_8.42,0.8109557126872065
cima del sassone 2085 m_46.16_8.5,la porcella 1829 m_46.12_8.46,0.7499271824229493
cima del sassone 2085 m_46.16_8.5,la piota 1925 m_46.07_8.55,0.7229559571580818
cima del sassone 2085 m_46.16_8.5,pizzo ruscada_46.17_8.61,0.7228651598583159
cima del sassone 2085 m_46.16_8.5,pizzo bombogn 2331 m_46.29_8.49,0.7170630401552017
cima del sassone 2085 m_46.16_8.5,colmine di crevoladossola 1702 m_46.18_8.3,0.7153591299244878
cima del tiglio e cima lampone_45.9_8.03,pizzo tignaga 2653m il cimone 2453m sulla cresta dell aquila valsesia_45.92_8.07,0.7241780221526614
cima dell oress 1706 m cima mos 1727 m cima fojorina 1810 m_46.07_9.05,vagabondando senza una meta precisa per la val colla_46.06_9.02,0.8004602164210357
cima dell oress 1706 m cima mos 1727 m cima fojorina 1810 m_46.07_9.05,un bel sorriso con i denti della vecchia_46.05_9.03,0.7713139117459744
cima dell oress 1706 m cima mos 1727 m cima fojorina 1810 m_46.07_9.05,monte crocione linea cadorna_46_9.17,0.7584270691689647
cima dell uomo 2 390m ed anello_46.21_8.92,madone di vogorno 2395mt_46.22_8.92,0.7953695118393528
cima dell uomo 2 390m ed anello_46.21_8.92,cima dell uomo 2390m_46.22_8.92,0.7380923832317333
cima dell uomo 2390m_46.22_8.92,madone di vogorno 2395mt_46.22_8.92,0.8484215378292447
cima dell uomo_46.21_8.92,sassariente_46.19_8.89,0.7337000542059031
cima dell uomo_46.21_8.92,t r 1 921m e val pincascia_46.28_8.87,0.7258303624091937
cima dell uomo_46.21_8.92,madone di mergoscia cima sud e nord_46.22_8.82,0.7188436244902308
cima dell uomo_46.21_8.92,madone_46.22_8.82,0.7017028816957934
cima della bianca 2893 m_46.57_8.88,verso la cima di garina dalla val camadra_46.57_8.93,0.7591860615579641
cima della bianca 2893 m_46.57_8.88,piz lai blau 2961 m_46.59_8.78,0.716252422327283
cima della bianca 2893 m_46.57_8.88,piz rondadura 3016mt che giornata_46.57_8.78,0.7026754782778676
cima della bianca 2893mt una bella rivincita_46.57_8.88,tre cime da 3000 m in meno di 7h pizzo del corvo 3015 m pizzo scopi 3190 m piz miez 3119 m_46.57_8.82,0.8045904078718493
cima della bianca 2893mt una bella rivincita_46.57_8.88,verso la cima di garina dalla val camadra_46.57_8.93,0.7576459270024374
cima della bianca 2893mt una bella rivincita_46.57_8.88,cima di garina 2780 m sasso lanzone cima ovest 2814 m_46.57_8.9,0.70691218103281
cima della bianca 2893mt una bella rivincita_46.57_8.88,piz rondadura 3016mt che giornata_46.57_8.78,0.7013711701209885
cima della duaria 1447m_45.97_9.15,tra borghi e mulattiere a picco sul lago pi bello del mondo_45.97_9.15,0.9207532270737787
cima della duaria 1447m_45.97_9.15,costone 1441 m sertore 1397 m e pasquella 1367 m_45.97_9.13,0.7429146187960345
cima della duaria 1447m_45.97_9.15,monte colmegnone m 1383 anello da moltrasio_45.88_9.1,0.7192657867596224
cima della duaria 1447m_45.97_9.15,un pasquella a due stagioni_45.95_9.12,0.7060270179126535
cima della laurasca 2195m val grande_46.07_8.47,pizzo stagno 2183m per cresta n e cimone di straolgio 2151m_46.08_8.47,0.8144348260963367
cima della piancaccia 1610 m_45.95_9.01,una scala santa per il monte comana_45.91_9.12,0.7875129482627086
cima della piancaccia 1610 m_45.95_9.01,la mia grossa grassa giornata al generoso_45.94_9.01,0.7492936537876821
cima della piancaccia 1610 m_45.95_9.01,monte generoso 1 701m anello da scudellate_45.93_9.03,0.7132323998592961
cima della piancaccia 1610 m_45.95_9.01,cime di noga e grotta dell orso_46.04_9.06,0.710372385792684
cima della trosa madone_46.22_8.82,madone e cima della trosa_46.21_8.81,0.8757553142431311
cima della trosa madone_46.22_8.82,pizzo salmone 1560 m_46.2_8.73,0.835531626479305
cima della trosa madone_46.22_8.82,pasqua e pasquetta in capanna albagno_46.23_8.97,0.7686709585090913
cima della trosa madone_46.22_8.82,madone_46.22_8.82,0.7593295867184713
cima della trosa madone_46.22_8.82,madone di mergoscia cima sud e nord_46.22_8.82,0.7415502282377925
cima della trosa madone_46.22_8.82,sassariente_46.19_8.89,0.736949780049795
cima della trosa madone_46.22_8.82,pizzo cramalina 2 322 m_46.24_8.62,0.715859638438763
cima della trosa madone_46.22_8.82,cimetta di orino 1823 m buona la terza_46.19_8.95,0.7002687863408972
cima della trosa_46.2_8.79,rifugio dumenza 941m monte lema 1621 m_46.04_8.82,0.7228719031769641
cima delle duaria 1447m monti di lenno 1589 m e galbiga 1698 m_45.99_9.16,sasso san martino m crocione m tremezzo da griante_45.99_9.21,0.7261594683729685
cima delle mandrie cima lainert cima lac cima vese_46.39_10.91,cima quaira 2752 m_46.43_10.84,0.759537246890321
cima delle mandrie cima lainert cima lac cima vese_46.39_10.91,monte pin 2420 m_46.43_10.95,0.7135613956773931
cima delle mandrie cima lainert cima lac cima vese_46.39_10.91,maddalene cresta delle mandrie 2583 m_46.42_10.89,0.7057583172329742
cima delle miniere 2060 m e rifugio grassi_46_9.47,rifugio grassi_45.99_9.47,0.8889568609641509
cima delle miniere 2060 m e rifugio grassi_46_9.47,rifugio santa rita 2000 m_46_9.48,0.8714513011195393
cima delle miniere 2060 m e rifugio grassi_46_9.47,rifugio grassi 2000 m_45.99_9.47,0.8711027964028082
cima delle miniere 2060 m e rifugio grassi_46_9.47,monte cucco 1433 m monte palagia 1549 e monte fop 1092 m_45.97_9.32,0.7852981074054615
cima delle miniere 2060 m e rifugio grassi_46_9.47,monte rotondo 2 495m da premana_46.06_9.47,0.7579681737400682
cima delle miniere 2060 m e rifugio grassi_46_9.47,pizzi di parlasco 1511 m_46.02_9.33,0.7468119545649798
cima delle miniere 2060 m e rifugio grassi_46_9.47,zuccone campelli 2161 m e anello dei campelli_45.95_9.51,0.7420017579279596
cima delle miniere 2060 m e rifugio grassi_46_9.47,m sodadura cima di piazzo m cantardo per la val d ancogno_45.96_9.56,0.7417707980876904
cima delle miniere 2060 m e rifugio grassi_46_9.47,corno zuccone cima di piazzo monte sodadura_45.92_9.54,0.7162428910325124
cima delle miniere 2060 m e rifugio grassi_46_9.47,monte foppabona_45.98_9.48,0.7093331191565961
cima delle miniere 2060 m e rifugio grassi_46_9.47,tris di monti brembani molinasco sornadello e foldone_45.86_9.63,0.7041278605807261
cima delle miniere 2060 m e rifugio grassi_46_9.47,monte croce di muggio 1812 m_46.06_9.33,0.7015903596634213
cima delle miniere zuc di valbona zucco di cam_45.99_9.47,pizzo e torrione giacomo pizzi giarolo paradiso 3signori_46_9.55,0.7420869629004562
cima delle miniere zuc di valbona zucco di cam_45.99_9.47,grignone canalone ovest variante di sx_45.95_9.36,0.7053263938851657
cima di altemberg 2394m val strona_45.93_8.22,monte capezzone da campello monti_45.94_8.22,0.9616106524691528
cima di altemberg 2394m val strona_45.93_8.22,punta dell usciolo 2187m cima di ravinella 2117m val strona_45.94_8.24,0.7778668482924704
cima di altemberg 2394m val strona_45.93_8.22,mazza dell inferno monte ventolaro_45.95_8.29,0.7304206779776137
cima di altemberg 2394m val strona_45.93_8.22,mazza dell inferno_45.95_8.29,0.70310787517228
cima di biasca 2574mt mezza giornata di fatica_46.35_9.03,val lodrino wild und einsam_46.3_8.97,0.7972744267704575
cima di biasca 2574mt mezza giornata di fatica_46.35_9.03,val lodrino wild und einsam teil 2_46.3_8.97,0.7251759518470706
cima di biasca 2574mt mezza giornata di fatica_46.35_9.03,ultima ravanata 2017 val lodrino riviera_46.29_8.97,0.7241169787036641
cima di bri 2520 m_46.28_8.88,hard way pizzo di vogorno 2442m_46.23_8.88,0.8221769039684494
cima di bri 2520 m_46.28_8.88,corona di redorta_46.36_8.76,0.719038529253505
cima di camplano cima di leten_45.9_9.85,costa di bares da clusone a castione della presolana_45.92_10,0.7295402098567116
cima di camplano cima di leten_45.9_9.85,m grem dalla val dossana_45.9_9.85,0.7203834966723172
cima di camplano cima di leten_45.9_9.85,monte madonnino da carona_46.02_9.84,0.7165269450873347
cima di camplano cima di leten_45.9_9.85,pizzo arera 2512 m_45.94_9.82,0.7085135132002486
cima di camplano cima di leten_45.9_9.85,monti timogno benfit corr redondo_45.95_9.97,0.7061730178701541
cima di cornalta tornello tornone rif tagliaferri_46.03_10.12,cime timogno benfit omini valscura ferrante ferrantino verde_45.95_10.01,0.7149087831392061
cima di cornalta tornello tornone rif tagliaferri_46.03_10.12,p zo tornello 2687 m e diga del gleno il vajont lombardo_46.03_10.09,0.7113181528932976
cima di corte lorenzo 1574 m_45.99_8.45,pizzo stagno 2183m per cresta n e cimone di straolgio 2151m_46.08_8.47,0.7577607768252456
cima di cugn 2 237m e marmontana 2 316m_46.17_9.14,marmontana 2316m e cima di cugn 2237_46.17_9.14,0.8343999450254841
cima di cugn 2 237m e marmontana 2 316m_46.17_9.14,marmontana_46.16_9.14,0.8276103336555505
cima di cugn 2 237m e marmontana 2 316m_46.17_9.14,super bregagno 2107 m_46.08_9.24,0.7564276535050628
cima di cugn 2 237m e marmontana 2 316m_46.17_9.14,motto della tappa 2078 m la valletta 2130 m e stabbiello 2116 m_46.12_9.11,0.732381031605774
cima di cugn 2 237m e marmontana 2 316m_46.17_9.14,poker lariano mot rasia monte tabor cima pianchette pizzo di gino_46.11_9.16,0.7144076138079589
cima di cugn 2 237m e marmontana 2 316m_46.17_9.14,monte boglia da albogasio l anello di sfrusaduu_46.02_9.02,0.7007921399988509
cima di cugn 2237 m marmontana 2316 m e p zo delle cicogne 2201 m_46.17_9.13,marmontana cima di cugn da carena dedicata al caro amico dino_46.17_9.13,0.7078715558301367
cima di fojorina e torrione di valsolda_46.07_9.09,torrione di valsolda un bel giro un ottima torta del buon vino e_46.07_9.09,0.8332692583252463
cima di fojorina m 1810 anche qui immersi nelle nubi_46.07_9.05,oress mos fojorina torrione_46.07_9.06,0.8738030099321801
cima di fojorina m 1810 anche qui immersi nelle nubi_46.07_9.05,denti della vecchia giro ad anello_46.05_9.02,0.8107924273744762
cima di fojorina m 1810 anche qui immersi nelle nubi_46.07_9.05,pizzo di corgella 1707 m_46.14_9.02,0.7985010069866579
cima di fojorina m 1810 anche qui immersi nelle nubi_46.07_9.05,san benedetto in val perlana lario_45.98_9.18,0.7544282059431309
cima di fojorina m 1810 anche qui immersi nelle nubi_46.07_9.05,monte bar m1816_46.1_9.01,0.7122688078309454
cima di fojorina m 1810 anche qui immersi nelle nubi_46.07_9.05,rifugio dumenza all alpe bovis monte lema 1621 m_46.04_8.82,0.7067969607190046
cima di gana bianca_46.47_9.02,croce del sasso 2132 m cima piancabella 2152 m cogn 2166m matro 2172 m_46.41_8.91,0.7852557082599064
cima di gana bianca_46.47_9.02,punta di larescia cercando la neve e sfidando il vento_46.51_8.91,0.7068189836019081
cima di gana rossa 2787mt come sempre nel wild_46.46_9.02,sentiero alpino calanca_46.44_9.18,0.7049954695682888
cima di garina 2780 m sasso lanzone cima ovest 2814 m_46.57_8.9,piz cazirauns_46.67_8.92,0.7303566193923492
cima di garina 2780m lago retico_46.57_8.9,vrin bis terrih tte_46.64_9.05,0.7566056701221782
cima di garina 2780m lago retico_46.57_8.9,it s ronda time pizzo rondadura 3016m_46.57_8.78,0.7088439613972622
cima di grem e matto di golla_45.89_9.83,cima grem 2049 m e monte golla 1983 m da zambla alta_45.9_9.82,0.795440840647402
cima di grem e matto di golla_45.89_9.83,tre cime in un colpo solo simer crep t e par_45.91_9.97,0.7675247859256276
cima di grem e matto di golla_45.89_9.83,cima di mezzeno 2230 m e rifugio laghi gemelli_45.98_9.81,0.7586379185019198
cima di grem e matto di golla_45.89_9.83,tre pizzi croce di branzi pietra quadra_45.97_9.79,0.7041148983411466
cima di grem e matto di golla_45.89_9.83,ritorno in val vertova bivacco testa_45.83_9.8,0.7014959625944054
cima di lago 2833m_46.49_8.53,poncione di braga_46.44_8.57,0.8149003573851927
cima di medeglia e cimette satelliti da bironico_46.12_8.94,monte bar_46.1_9.01,0.8680077719512398
cima di medeglia e cimette satelliti da bironico_46.12_8.94,monte bar 1810 m_46.1_9.01,0.8533686326304218
cima di medeglia e cimette satelliti da bironico_46.12_8.94,monte bar 1816 m_46.1_9.02,0.8041286334003069
cima di medeglia e cimette satelliti da bironico_46.12_8.94,ponte tibetano carasc_46.19_8.98,0.7607565437672897
cima di medeglia e cimette satelliti da bironico_46.12_8.94,pizzoccher landia feste di compleanno ed anche un p di montagna_46.18_9.07,0.7261770901259176
cima di medeglia e cimette satelliti da bironico_46.12_8.94,racchetta al boglia_46.02_9,0.707256553641778
cima di menna pizzo di roncobello monte vindiolo monte vetro_45.93_9.77,m vindiolo m vedro corno branchino_45.93_9.79,0.7144660484483417
cima di mezzeno 2230 m e rifugio laghi gemelli_45.98_9.81,torcole_45.99_9.71,0.8295699022034726
cima di mezzeno 2230 m e rifugio laghi gemelli_45.98_9.81,giretto in val carisole_46.03_9.79,0.731415427687183
cima di mezzeno 2230 m e rifugio laghi gemelli_45.98_9.81,tre pizzi croce di branzi pietra quadra_45.97_9.79,0.7301630620719506
cima di mezzeno 2230 m e rifugio laghi gemelli_45.98_9.81,tre passi a cavallo di val brembana e valtellina_46.06_9.75,0.7024620223509292
cima di monte cucco monte palagia cima di eghen_45.97_9.32,monte croce 1780 m da somana_45.95_9.34,0.8610438566664144
cima di monte cucco monte palagia cima di eghen_45.97_9.32,dallo zucco sileggio al m croce_45.95_9.34,0.8482716394304947
cima di monte cucco monte palagia cima di eghen_45.97_9.32,traversata alta e bassa delle grigne_45.93_9.4,0.8273157576823515
cima di monte cucco monte palagia cima di eghen_45.97_9.32,grignone per la traversata alta_45.94_9.41,0.7938479509083121
cima di monte cucco monte palagia cima di eghen_45.97_9.32,il nostro pizzo alto 2 512 mt_46.07_9.43,0.7116838909943707
cima di monte cucco monte palagia cima di eghen_45.97_9.32,dallo zucco di manavello alla grignetta_45.92_9.36,0.7037844886144492
cima di monte cucco monte palagia cima di eghen_45.97_9.32,grignone da balisio_45.94_9.41,0.700905436368797
cima di morissolo 1311 m_46.02_8.65,pizzo pernice 1506 m_45.99_8.51,0.7934889361251697
cima di morissolo 1311 m_46.02_8.65,monte torriggia 1703 m_46.11_8.57,0.7835636780349567
cima di morissolo 1311 m_46.02_8.65,testa del mater 1846 m la cima 1810 m_46.11_8.51,0.7304560663152265
cima di morissolo 1311 m_46.02_8.65,testa del mater 1846 val vigezzo_46.11_8.51,0.7182326085887779
cima di morissolo 1311 m_46.02_8.65,monte torriggia 1703 m_46.11_8.56,0.7015835513101542
cima di mughera 1161 m_45.82_10.78,e come ulisse approdammo a cima mughera 1161 m_45.82_10.78,0.884029034149693
cima di negros e delle pecore la cresta nord_46.31_8.94,pizzo d eus_46.26_8.85,0.8139876445966374
cima di negros e delle pecore la cresta nord_46.31_8.94,rifugio alpe negr s 1907 m quasi cima_46.3_8.96,0.7852137121255107
cima di negros e delle pecore la cresta nord_46.31_8.94,piz gi mela_46.37_9.07,0.7252778303630969
cima di negros e delle pecore la cresta nord_46.31_8.94,piz d eus 1730 m_46.26_8.86,0.7129520118212647
cima di negros_46.31_8.96,pizzo di vogorno 2442m val verzasca_46.23_8.88,0.7232985312180445
cima di negros_46.31_8.96,piz de molinera_46.25_9.06,0.7063798938191687
cima di nimi 2191m madom da sgi f 2265m_46.25_8.74,costone la mara 1934 m_46.24_8.83,0.7225702382998581
cima di nomnom 2633mt nubi sole e grandi panorami_46.35_9.17,piz gi mela_46.37_9.07,0.7509854207003065
cima di olino e cima d agrella da primaluna_46_9.44,pizzo dei tre signori da ornica_46_9.55,0.7710262864685281
cima di olino e cima d agrella da primaluna_46_9.44,resegone 1875 m_45.86_9.45,0.7301772138695533
cima di olino e cima d agrella da primaluna_46_9.44,creste del resegone 1875 m_45.86_9.45,0.7176052654262091
cima di olino e cima d agrella da primaluna_46_9.44,grigna meridionale 2185 da ballabio_45.91_9.41,0.7163656158919015
cima di olino e cima d agrella da primaluna_46_9.44,monte foppabona_45.98_9.48,0.7022454778376664
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,zuccone campelli 2161 m e cima di piazzo 2057 m_45.94_9.52,0.8521992216357722
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,monte sodadura e cima piazzo partendo da moggio_45.94_9.52,0.8153310929854691
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,cima di piazzo 2057m e sodadura 2020m invernale da moggio_45.94_9.52,0.811658359807367
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,val d ancogno sodadura stradini rif lecco ceresola_45.96_9.54,0.7857899143232477
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,corno zuccone cima di piazzo monte sodadura_45.92_9.54,0.7576810466573951
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,monte cancervo 1835m e monte venturosa 1999m da pianca_45.91_9.61,0.7555007768850021
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,sodadura cima di piazzo sodadura_45.93_9.55,0.7441461458738482
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,monte cavallo 2323_46.05_9.67,0.7429643360029521
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,orscellera pesciola campelli da moggio_45.94_9.51,0.7316016179139632
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,cima fontane e monte pascaniello da ornica_46_9.56,0.7284633303686076
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,cusio m avaro m tribortoi_46.01_9.6,0.7279501068744921
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,pizzo tre signori da pescegallo via normale_46.03_9.55,0.7059820435976022
cima di piazzo 2057 m e sodadura 2010 m_45.94_9.52,cima di piazzo la cornetta corna grande_45.96_9.52,0.7021188756167813
cima di piazzo 2057m e sodadura 2010m invernale_45.94_9.52,zuccone campelli ferrata m minonzio_45.95_9.51,0.8867234720635252
cima di piazzo 2057m e sodadura 2020m invernale da moggio_45.94_9.52,monte sodadura e cima piazzo partendo da moggio_45.94_9.52,0.9297976400091643
